2392019;PYYJ022;Serial0/0/0.101;128;APCN
2392020;PYYZ1195;GigabitEthernet0/1.55;512;APCN
2392018;PYYC337;ATM0.1-aal5 layer;2000;APCN
2392016;PYTZ125;Tunnel0;8192;APCN
2392017;PYUL655;GigabitEthernet0/1.60;10000;APCN
2392017;PYUL656;GigabitEthernet0/1.412;10000;APCN
2392008;PVSA019;Tunnel0;128;APCN
2392009;PVVO082;GigabitEthernet0/0.8;384;APCN
2392009;PVVO056;FastEthernet0/1.21;128;APCN
2392010;PWTB001;Tunnel0;;APCN
2392011;PXPL006;Tunnel1111;2048;APCN
2392012;PXRE214;GigabitEthernet0/1.154;6000;APCN
2392012;PXRE215;GigabitEthernet0/1.184;6000;APCN
2392013;PYGJ002;Tunnel0;8192;APCN
2392014;PYKF054;Tunnel0;7168;APCN
2392015;PYQT014;Tunnel0;576;APCN
2392006;PVLI022;Tunnel0;512;APCN
2392007;PVSA019;Tunnel0;576;APCN
2391999;PSIN5294;Tunnel0;512;APCN
2392000;PSSG054;GigabitEthernet0/0/1.704;1000;APCN
2392001;PSVD022;ATM0.1-aal5 layer;64;APCN
2392002;PSVD025;GigabitEthernet0/0.584;512;APCN
2392003;PSZG199;FastEthernet0/1.182;256;APCN
2392004;PTLH079;Tunnel0;8192;APCN
2392005;PVER064;Tunnel0;576;APCN
2391998;PSHO001;Serial0/0/0.101;1024;APCN
2391997;PSEL904;Serial0/0/0.101;128;APCN
2391997;PSEL905;Serial0/0/0.101;128;APCN
2391996;PSEL904;Serial0/0.101;128;APCN
2391996;PSEL905;Serial0/0.101;128;APCN
2391993;PRNO045;Tunnel0;2048;APCN
2391994;PSBD011;Tunnel0;64;APCN
2391995;PSEA080;GigabitEthernet0/0/2.21;1024;APCN
2391995;PSEA081;GigabitEthernet0/0/2.60;1000;APCN
2391992;PRMF001;FastEthernet0/1.1710;512;APCN
2391992;PRMF005;Tunnel0;8192;APCN
2391989;PQRI004;Tunnel0;1000;APCN
2391990;PRIC201;Tunnel0;5120;APCN
2391991;PRLG041;GigabitEthernet0/1.789;1000;APCN
2391991;PRLG074;ATM0.101-aal5 layer;8192;APCN
2391959;PGUC002;Tunnel0;8192;APCN
2391960;PHAG425;GigabitEthernet0/1;4000;APCN
2391961;PHRG014;GigabitEthernet0/1.1626;1024;APCN
2391961;PHRG016;GigabitEthernet0/1.1665;1024;APCN
2391962;PHRG018;ATM0.1-aal5 layer;1024;APCN
2391963;PHUX009;Tunnel0;512;APCN
2391964;PIAS048;Tunnel0;;APCN
2391965;PIAS048;FastEthernet4;512;APCN
2391966;PIST1954;Tunnel0;256;APCN
2391967;PJED184;GigabitEthernet0/1;1024;APCN
2391968;PJFK413;GigabitEthernet0/0/0.40;2000;APCN
2391968;PJFK414;GigabitEthernet0/0/1.71;2000;APCN
2391969;PKMI014;Tunnel0;8192;APCN
2391970;PKWI403;Tunnel0;;APCN
2391971;PKWI403;Tunnel0;8000;APCN
2391972;PLGA103;Tunnel0;8192;APCN
2391973;PLMM013;Tunnel0;2048;APCN
2391974;PLON9308;GigabitEthernet0/1.453;1024;APCN
2391974;PLON9363;GigabitEthernet0/1.379;1024;APCN
2391975;PLVI007;GigabitEthernet0/1.459;256;APCN
2391975;PLVI006;ATM0.1-aal5 layer;64;APCN
2391976;PMAA658;GigabitEthernet0/1.47;128;APCN
2391977;PMAO110;Serial0/0/0.101;256;APCN
2391978;PMED063;GigabitEthernet0/2.405;2000;APCN
2391978;PMED029;GigabitEthernet0/1.142;2000;APCN
2391979;PMEX2238;Tunnel0;2048;APCN
2391980;PMID027;Tunnel0;64;APCN
2391981;PMXL043;Tunnel0;2048;APCN
2391982;PNIM105;Tunnel0;8192;APCN
2391983;PNLA039;Tunnel0;64;APCN
2391984;PNSI021;GigabitEthernet0/1.209;128;APCN
2391985;POAX008;Tunnel0;64;APCN
2391986;POKJ068;Tunnel0;8192;APCN
2391987;PORD199;GigabitEthernet0/0/0.234;512;APCN
2391988;PPEG048;Tunnel0;1024;APCN
2391957;PGBE100;Tunnel0;1024;APCN
2391958;PGRK019;ATM0.1-aal5 layer;64;APCN
2391956;PFRA3150;GigabitEthernet0/1.24;1000;APCN
2391956;PFRA3304.PFRA3305;GigabitEthernet0/1.2;256;APCN
2391955;PFRA3150;GigabitEthernet0/1.24;1000;APCN
2391955;PZPW070;GigabitEthernet0/1.2;256;APCN
2391954;PEBL011;Tunnel0;1000;APCN
2391953;PDXB1905;GigabitEthernet0/1.25;64;APCN
2391953;PDXB1906;GigabitEthernet0/1.150;64;APCN
2391952;PDXB1768;GigabitEthernet0/1.748;5000;APCN
2391952;PDXB1769;GigabitEthernet0/1.786;5000;APCN
2391951;PDXB1719;GigabitEthernet0/1.388;64;APCN
2391951;PDXB1721;GigabitEthernet0/1.723;64;APCN
2391950;PDLA215;GigabitEthernet0/1.572;128;APCN
2391949;PDFW363;ATM0.1-aal5 layer;6144;APCN
2391947;PCTU571;GigabitEthernet0/0/0.171;256;APCN
2391948;PDBB002;ATM0.1-aal5 layer;64;APCN
2391946;PCAI917;FastEthernet0/1/1.1616;512;APCN
2391946;PCAI918;FastEthernet0/1/1.1805;512;APCN
2391945;PCAI1911;Tunnel0;8192;APCN
2391943;PBRU2257;GigabitEthernet0/1.39;2000;APCN
2391944;PBRU2257;GigabitEthernet0/1.39;2000;APCN
2391941;PBNE937;GigabitEthernet0/0/0.489;2000;APCN
2391941;PBNE939;GigabitEthernet0/1.170;2000;APCN
2391942;PBOM816;GigabitEthernet0/1.773;10000;APCN
2391942;PBOM817;GigabitEthernet0/1.3;10000;APCN
2391939;PBJV003;Serial0/0/0.101;256;APCN
2391939;PBJV004;Serial0/0/0.101;256;APCN
2391940;PBLZ090;Tunnel0;1000;APCN
2391938;PBAQ111;Tunnel0;8192;APCN
2391935;PASB052;GigabitEthernet0/1;;APCN
2391936;PASM025;FastEthernet0/1;512;APCN
2391937;PATL2292;Tunnel0;2048;APCN
2391933;PADB050;Serial0/0/0.100;1024;APCN
2391933;PADB051;GigabitEthernet8.19;64;APCN
2391934;PAQJ006;ATM0.1-aal5 layer;512;APCN
2391932;PABQ036;Tunnel0;64;APCN
2392048;PSTR278;GigabitEthernet0/0/1.778;1536;APCN
2392039;PSCL565;Tunnel1117;1024;APCN
2391874;PZRH813;GigabitEthernet0/1.68;4096;APCN
2391874;PZRH814;GigabitEthernet0/1.73;4096;APCN
2391858;PZLO027;GigabitEthernet0/0/1.409;1024;APCN
2391858;PZLO028;Tunnel1114;1024;APCN
2391841;PYYZ481;FastEthernet0/1.388;5120;APCN
2391841;PYYZ482;FastEthernet3/1.69;5120;APCN
2391848;PYYZ481;FastEthernet0/1.400;512;APCN
2391848;PYYZ482;FastEthernet3/1.75;512;APCN
2391850;PZAG577;GigabitEthernet0/1.5;256;APCN
2391850;PZAG578;Tunnel1114;256;APCN
2391826;PYYC344;Tunnel1113;5120;APCN
2391826;PYYC345;Tunnel1113;5120;APCN
2391794;PYUL323;Tunnel1143;5120;APCN
2391794;PYUL324;GigabitEthernet0/0/1.367;5120;APCN
2391783;PYEG089;GigabitEthernet0/0/1.715;512;APCN
2391783;PYEG090;GigabitEthernet0/0/1.56;512;APCN
2391786;PYQB226;GigabitEthernet0/0/1.396;512;APCN
2391786;PYQB227;Tunnel1113;512;APCN
2391777;PWRO4922;Tunnel1114;1024;APCN
2391777;PWRO4923;Tunnel1114;1024;APCN
2391773;PWLG215;GigabitEthernet0/1.127;128;APCN
2391773;PWLG216;Tunnel1114;128;APCN
2391764;PWAW562;FastEthernet1/0.30;1024;APCN
2391764;PWAW563;GigabitEthernet0/0/1.61;1024;APCN
2391750;PVTE114;GigabitEthernet0/0/1.64;256;APCN
2391750;PVTE115;Tunnel1117;256;APCN
2391742;PVRN252;GigabitEthernet0/1.418;256;APCN
2391742;PVRN253;Tunnel1114;256;APCN
2391740;PVNO234;GigabitEthernet0/1.731;512;APCN
2391740;PVNO235;Tunnel1120;512;APCN
2391736;PVNO234;GigabitEthernet0/1.285;1024;APCN
2391736;PVNO235;Tunnel1115;1024;APCN
2391727;PVKO025;GigabitEthernet0/1.794;1024;APCN
2391727;PVKO026;GigabitEthernet0/1.7;1024;APCN
2391732;PVLI023;GigabitEthernet0/1.96;1024;APCN
2391694;PVIE725;GigabitEthernet0/0/1.50;1024;APCN
2391694;PVIE726;GigabitEthernet0/0/1.78;1024;APCN
2391691;PVDO001;GigabitEthernet0/0/1.395;1024;APCN
2391691;PVDO002;Tunnel1113;512;APCN
2391671;PVCE124;FastEthernet2/1.723;1000;APCN
2391671;PVCE125;FastEthernet0/1.571;1024;APCN
2391642;PUIO224;GigabitEthernet0/1.11;256;APCN
2391642;PUIO225;GigabitEthernet0/1.386;256;APCN
2391629;PTUN299;GigabitEthernet0/0/0.5;256;APCN
2391629;PTUN300;Tunnel1112;256;APCN
2391612;PTRN661;Tunnel1113;512;APCN
2391612;PTRN662;GigabitEthernet0/0/1.106;1024;APCN
2391616;PTSA041;GigabitEthernet0/1.90;1024;APCN
2391616;PTSA042;Tunnel1114;1024;APCN
2391620;PTSE103;GigabitEthernet0/1.687;2048;APCN
2391620;PTSE104;Tunnel1114;2048;APCN
2391623;PTSE104;Serial0/0/0:0.101;1024;APCN
2391626;POTP029;GigabitEthernet0/0/1.69;1024;APCN
2391626;POTP030;GigabitEthernet0/0/1.91;1024;APCN
2391628;PTUN299;GigabitEthernet0/0/0.4;1024;APCN
2391628;PTUN300;Tunnel1113;1024;APCN
2391607;PTRF009;Tunnel1114;1024;APCN
2391607;PTRF010;Tunnel1114;1024;APCN
2391605;PTPE629;Serial1/0.113;1024;APCN
2391605;PTPE630;GigabitEthernet0/3.78;1024;APCN
2391583;PTNR110;GigabitEthernet0/0/1.100;256;APCN
2391583;PTNR111;Tunnel1114;256;APCN
2391536;PTIJ074;Tunnel1113;1024;APCN
2391536;PTIJ075;Tunnel1113;1024;APCN
2391539;PTLL255;GigabitEthernet0/1.322;256;APCN
2391539;PTLL256;Tunnel1113;256;APCN
2391542;PTLN235;Tunnel1113;256;APCN
2391542;PTLN236;Tunnel1113;256;APCN
2391544;PTLS1005;GigabitEthernet0/0/1.607;256;APCN
2391544;PTLS1272;Tunnel1113;256;APCN
2391553;PTLV289;GigabitEthernet0/0/1.222;1536;APCN
2391553;PTLV290;GigabitEthernet0/0/1.211;1536;APCN
2391534;PTBU020;GigabitEthernet0/1.112;1024;APCN
2391520;PTAB013;GigabitEthernet0/1.235;2048;APCN
2391520;PTAB014;Tunnel1113;2048;APCN
2391524;PTAS242;Serial0/0/0:0.401;1024;APCN
2391524;PTAS243;Tunnel1114;1024;APCN
2391527;PTBS198;Serial0/0/0:0.102;1024;APCN
2391527;PTBS199;Tunnel1114;1024;APCN
2391481;PSYD1236;GigabitEthernet0/0/1.3806;1536;APCN
2391481;PSYD1237;GigabitEthernet0/0/1.3705;1536;APCN
2391463;PSXM071;GigabitEthernet0/2/0.284;1024;APCN
2391463;PSXM072;Tunnel1114;1024;APCN
2391445;PSUF013;Tunnel1114;256;APCN
2391445;PSUF014;Tunnel1114;256;APCN
2391455;PSVO029;GigabitEthernet0/1.25;768;APCN
2391455;PSVO028;GigabitEthernet0/1.6;768;APCN
2391457;PSVX106;GigabitEthernet0/1.30;1024;APCN
2391457;PSVX107;GigabitEthernet0/1.79;1024;APCN
2391459;PSXB560;Tunnel1114;256;APCN
2391459;PSXB561;Tunnel1114;256;APCN
2391437;PSUB126;Tunnel1118;1024;APCN
2391437;PSUB127;GigabitEthernet0/3.106;1024;APCN
2391430;PSTR276;GigabitEthernet0/0/0.6;1536;APCN
2391430;PSTR278;GigabitEthernet0/0/0.53;1536;APCN
2391417;PSTN101;GigabitEthernet0/0/1.407;1024;APCN
2391417;PSTN103;GigabitEthernet0/0/1.65;1024;APCN
2391409;PSSA139;GigabitEthernet0/1.15;256;APCN
2391409;PSSA140;Tunnel1117;256;APCN
2391412;PSTI024;GigabitEthernet0/1.276;256;APCN
2391412;PSTI025;Tunnel1114;256;APCN
2391371;PSPL225;GigabitEthernet0/0/1.331;2048;APCN
2391371;PSPL226;GigabitEthernet0/0/1.54;2048;APCN
2391348;PSKT011;GigabitEthernet0/1.1605;1024;APCN
2391348;PSKT012;Tunnel1114;1024;APCN
2391358;PSOF407;GigabitEthernet0/0/1.11;1024;APCN
2391358;PSOF408;GigabitEthernet0/0/1.20;1024;APCN
2391335;PSKG369;GigabitEthernet0/0/1.105;3072;APCN
2391335;PSKG370;Tunnel1113;3072;APCN
2391315;PSJO400;GigabitEthernet0/0/1.42;1536;APCN
2391315;PSJO402;GigabitEthernet0/0/1.732;1536;APCN
2391310;PSJJ151;Tunnel1115;256;APCN
2391310;PSJJ152;Tunnel1116;256;APCN
2391293;PSIN5586;GigabitEthernet0/1.125;1024;APCN
2391300;PSJD044;GigabitEthernet0/0/1.420;1024;APCN
2391300;PSJD045;Tunnel1114;1024;APCN
2391248;PSIN4562;GigabitEthernet0/1.22;1024;APCN
2391248;PSIN4564;GigabitEthernet0/1.650;1024;APCN
2391204;PSIN1642;GigabitEthernet0/0/1.311;3072;APCN
2391204;PSIN1641;GigabitEthernet0/0/1.197;3072;APCN
2391187;PSHA2887;GigabitEthernet0/1.142;256;APCN
2391187;PSHA2888;Serial0/0/1:1.100;1024;APCN
2391193;PSHJ053;GigabitEthernet0/0/0.728;1536;APCN
2391193;PSHJ054;GigabitEthernet0/0/0.392;1536;APCN
2391137;PSEZ083;Tunnel1113;512;APCN
2391137;PSEZ084;Tunnel1113;512;APCN
2391151;PSFO308;GigabitEthernet0/0/1.748;256;APCN
2391151;PSFO309;GigabitEthernet0/0/1.240;256;APCN
2391160;PSFO308;GigabitEthernet0/0/1.211;10240;APCN
2391160;PSFO309;GigabitEthernet0/0/1.267;10240;APCN
2391126;PSDQ478;GigabitEthernet0/1.205;1024;APCN
2391126;PSDQ479;Tunnel1115;1024;APCN
2391098;PSCL564;GigabitEthernet0/0/1.18;1024;APCN
2391098;PSCL565;GigabitEthernet0/0/1.502;1024;APCN
2391109;PSCL564;GigabitEthernet0/0/1.23;1024;APCN
2391109;PSCL565;GigabitEthernet0/0/1.529;1024;APCN
2391120;PSDJ071;GigabitEthernet0/0/1.16;1024;APCN
2391120;PSDJ072;Tunnel1114;1024;APCN
2391085;PSAW006;GigabitEthernet0/1.15;1024;APCN
2391085;PSAW007;GigabitEthernet0/1.11;1024;APCN
2391076;PSAN224;GigabitEthernet0/0/0.368;2048;APCN
2391076;PSAN225;GigabitEthernet0/0/0.513;2048;APCN
2391060;PRUN187;Tunnel1113;128;APCN
2391060;PRUN188;Tunnel1113;128;APCN
2391049;PRUH711;GigabitEthernet0/0/1.398;1024;APCN
2391049;PRUH712;GigabitEthernet0/0/1.120;1024;APCN
2391042;PROB024;Tunnel1113;512;APCN
2391042;PROB025;Tunnel1113;512;APCN
2391044;PROS063;GigabitEthernet0/0/1.70;1024;APCN
2391044;PROS064;Tunnel1114;1024;APCN
2391036;PRMQ001;GigabitEthernet0/1.90;1024;APCN
2391036;PRMQ002;Tunnel1113;1024;APCN
2391031;PRIX315;GigabitEthernet0/1.384;256;APCN
2391031;PRIX316;Tunnel1114;256;APCN
2391033;PRIX315;GigabitEthernet0/1.733;1024;APCN
2391033;PRIX316;Tunnel1117;1024;APCN
2391006;PRAR010;GigabitEthernet0/1.157;512;APCN
2391009;PRDU259;GigabitEthernet0/0/2.311;1024;APCN
2391009;PRDU260;Tunnel1113;1024;APCN
2391014;PREC149;GigabitEthernet0/0/1.121;1024;APCN
2391014;PREC150;Tunnel1115;1024;APCN
2391021;PRGN069;Serial0/0/0.120;1024;APCN
2391021;PRGN070;Tunnel1113;1024;APCN
2390983;PPVR040;GigabitEthernet0/1/0.531;1024;APCN
2390983;PPVR041;Tunnel1114;1024;APCN
2390951;PPVG076;GigabitEthernet0/1.121;2048;APCN
2390951;PPVG077;GigabitEthernet0/0/1.133;2048;APCN
2390940;PPUS235;GigabitEthernet0/1.38;512;APCN
2390940;PPUS236;Tunnel1122;512;APCN
2390946;PPVD038;GigabitEthernet0/0/0.28;2048;APCN
2390946;PPVD039;GigabitEthernet0/0/0.23;2048;APCN
2390924;PPUJ069;GigabitEthernet0/1.342;3072;APCN
2390924;PPUJ070;GigabitEthernet0/1.794;3072;APCN
2390915;PPTY103;GigabitEthernet0/0/1.61;1024;APCN
2390915;PPTY104;GigabitEthernet0/0/1.793;1024;APCN
2390901;PPSA103;GigabitEthernet0/0/1.588;256;APCN
2390901;PPSA104;Tunnel1115;256;APCN
2390891;PPRG1918;GigabitEthernet0/0/1.121;2048;APCN
2390891;PPRG1919;GigabitEthernet0/0/1.220;2048;APCN
2390874;PPPT066;GigabitEthernet0/1.796;1024;APCN
2390874;PPPT067;Tunnel1122;1024;APCN
2390865;PPOZ6045;GigabitEthernet0/0/1.84;1024;APCN
2390865;PPOZ6046;Tunnel1113;1024;APCN
2390855;PPOS207;GigabitEthernet0/1.220;2048;APCN
2390855;PPOS208;Tunnel1116;2048;APCN
2390849;PPOP018;GigabitEthernet0/1.208;1024;APCN
2390849;PPOP019;Tunnel1114;1024;APCN
2390843;PPOM127;GigabitEthernet0/0/1.119;128;APCN
2390843;PPOM128;GigabitEthernet0/0/1.316;128;APCN
2390833;PPOA227;GigabitEthernet0/0/1.138;1024;APCN
2390833;PPOA228;Tunnel1113;1024;APCN
2390828;PPNH144;GigabitEthernet0/1.104;1024;APCN
2390828;PPNH145;GigabitEthernet0/1.702;1024;APCN
2390818;PPMO086;GigabitEthernet0/0/1.173;512;APCN
2390800;PPHL576;GigabitEthernet0/0/0.783;1024;APCN
2390800;PPHL579;GigabitEthernet0/0/0.791;1024;APCN
2390806;PPHX281;GigabitEthernet0/0/0.278;1024;APCN
2390806;PPHX282;GigabitEthernet0/0/0.581;1024;APCN
2390757;PPDX156;GigabitEthernet0/0/0.154;256;APCN
2390757;PPDX157;GigabitEthernet0/0/0.153;256;APCN
2390760;PPEK080;GigabitEthernet0/2.9;2048;APCN
2390760;PPEK081;GigabitEthernet0/3.4;2048;APCN
2390786;PPEN246;GigabitEthernet0/3.113;1024;APCN
2390786;PPEN247;GigabitEthernet0/3.134;1024;APCN
2390794;PPER216;GigabitEthernet0/2.123;1024;APCN
2390794;PPER217;FastEthernet2/1.43;1024;APCN
2390752;PPDP008;Tunnel1114;1024;APCN
2390752;PPDP009;Tunnel1114;1024;APCN
2390719;PPBM046;GigabitEthernet0/1.49;1024;APCN
2390719;PPBM047;Tunnel1114;1024;APCN
2390702;PPAD058;Tunnel1113;1024;APCN
2390702;PPAD059;Tunnel1113;1024;APCN
2390700;POVB068;GigabitEthernet0/1.731;1024;APCN
2390700;POVB069;GigabitEthernet0/1.810;1024;APCN
2390686;POSR073;Tunnel1115;256;APCN
2390686;POSR074;Tunnel1115;256;APCN
2390689;POTP029;GigabitEthernet0/0/1.37;1024;APCN
2390689;POTP030;GigabitEthernet0/0/1.69;1024;APCN
2390682;POSL950;GigabitEthernet0/1.63;1024;APCN
2390682;POSL951;Tunnel1114;1024;APCN
2390673;PORD261;GigabitEthernet0/2/0.289;256;APCN
2390673;PORD262;GigabitEthernet0/2/0.265;256;APCN
2390658;POOL028;GigabitEthernet0/1.203;1024;APCN
2390658;POOL029;Tunnel1113;1024;APCN
2390648;PNUE430;GigabitEthernet0/0/1.780;512;APCN
2390648;PNUE431;Tunnel1113;512;APCN
2390650;POAK154;GigabitEthernet0/0/0.325;256;APCN
2390650;POAK155;Tunnel1113;256;APCN
2390652;POGG030;GigabitEthernet0/0/1.357;1024;APCN
2390652;POGG031;GigabitEthernet0/0/1.719;1024;APCN
2390644;PNTL042;GigabitEthernet0/1.2526;256;APCN
2390644;PNTL043;Tunnel1113;256;APCN
2390639;PNTE564;Tunnel1114;256;APCN
2390639;PNTE565;Tunnel1114;256;APCN
2390641;PNTE564;Tunnel1116;256;APCN
2390641;PNTE565;Tunnel1116;256;APCN
2390635;PNRT125;GigabitEthernet0/0/3.22;1024;APCN
2390635;PNRT126;GigabitEthernet0/0/3.181;1024;APCN
2390604;PNOU080;GigabitEthernet0/0/0.740;256;APCN
2390604;PNOU081;Tunnel1114;256;APCN
2390610;PNQY033;GigabitEthernet0/0/1.528;1024;APCN
2390610;PNQY034;Tunnel1114;1024;APCN
2390599;PNGS014;GigabitEthernet0/0/1.790;256;APCN
2390599;PNGS015;Tunnel1113;256;APCN
2390602;PNOS001;Tunnel1114;256;APCN
2390602;PNOS002;Tunnel1114;256;APCN
2390585;PNGO183;GigabitEthernet0/3.605;256;APCN
2390585;PNGO184;GigabitEthernet0/1.116;256;APCN
2390576;PNCL476;GigabitEthernet0/0/1.580;512;APCN
2390576;PNCL477;Tunnel1113;512;APCN
2390567;PNCE244;FastEthernet0/1.346;256;APCN
2390567;PNCE245;FastEthernet0/1.357;256;APCN
2390561;PNCE244;FastEthernet0/1.355;1024;APCN
2390561;PNCE245;FastEthernet0/1.352;1024;APCN
2390523;PNAP225;GigabitEthernet0/0/1.485;256;APCN
2390523;PNAP226;Tunnel1113;256;APCN
2390529;PNAP225;GigabitEthernet0/0/1.488;1000;APCN
2390529;PNAP226;Tunnel1121;1024;APCN
2390535;PNAS116;GigabitEthernet0/0/1.338;1024;APCN
2390535;PNAS117;Tunnel1114;1024;APCN
2390543;PNAT036;GigabitEthernet0/0/1.772;2048;APCN
2390543;PNAT037;Tunnel1115;2048;APCN
2390547;PNBE004;Tunnel1113;1024;APCN
2390547;PNBE005;Tunnel1113;1024;APCN
2390551;PNBO444;GigabitEthernet0/1.20;1024;APCN
2390551;PNBO446;GigabitEthernet0/1.21;1024;APCN
2390517;PNAN030;GigabitEthernet0/1.277;1024;APCN
2390517;PNAN031;Tunnel1113;1024;APCN
2390483;PMXP086;GigabitEthernet0/2.770;3000;APCN
2390483;PMXP087;GigabitEthernet0/3.16;3000;APCN
2390467;PMVD147;FastEthernet4/1.21;2048;APCN
2390467;PMVD148;FastEthernet2/1.229;2048;APCN
2390437;PMUC672;GigabitEthernet0/2/0.45;3072;APCN
2390437;PMUC673;GigabitEthernet0/2/0.712;3072;APCN
2390433;PMSQ181;GigabitEthernet0/1.12;768;APCN
2390433;PMSQ182;Tunnel1116;768;APCN
2390412;PMRU211;GigabitEthernet0/2.4;256;APCN
2390412;PMRU212;GigabitEthernet0/2.3;256;APCN
2390409;PMPM288;GigabitEthernet0/0/1.21;256;APCN
2390409;PMPM289;Tunnel1113;256;APCN
2390407;PMPH001;GigabitEthernet0/1.18;1024;APCN
2390407;PMPH002;Tunnel1113;1024;APCN
2390382;PMNL1318;GigabitEthernet0/1.72;1024;APCN
2390382;PMNL1319;GigabitEthernet0/3.174;1024;APCN
2390383;PMNL466;GigabitEthernet0/0/1.75;1024;APCN
2390383;PMNL467;GigabitEthernet0/0/1.x;1024;APCN
2390366;PMLM032;Tunnel1113;1024;APCN
2390366;PMLM033;Tunnel1113;1024;APCN
2390342;PMLA167;GigabitEthernet0/1.614;1024;APCN
2390342;PMLA168;GigabitEthernet0/1.34;1024;APCN
2390317;PMIA469;GigabitEthernet0/0/0.258;1536;APCN
2390317;PMIA470;GigabitEthernet0/2/0.674;1536;APCN
2390307;PMGA167;GigabitEthernet0/0/1.353;1024;APCN
2390307;PMGA168;Tunnel1114;1024;APCN
2390303;PMEX638;GigabitEthernet0/0/1.783;1024;APCN
2390303;PMEX639;GigabitEthernet0/0/1.81;1024;APCN
2390260;PMEL697;GigabitEthernet0/0/1.3323;1024;APCN
2390260;PMEL698;GigabitEthernet0/0/1.3810;1024;APCN
2390231;PMCO052;Tunnel1116;768;APCN
2390233;PMCT104;GigabitEthernet0/0/0.724;2048;APCN
2390233;PMCT105;GigabitEthernet0/0/0.93;2048;APCN
2390250;PMDE154;GigabitEthernet0/1.750;1536;APCN
2390250;PMDE155;Tunnel1117;1536;APCN
2390252;PMDZ111;GigabitEthernet0/0/1.791;1024;APCN
2390252;PMDZ112;Tunnel1113;1024;APCN
2390208;PMCO051;GigabitEthernet0/0/0.114;1024;APCN
2390208;PMCO052;GigabitEthernet0/0/0.249;1024;APCN
2390195;PMBJ069;GigabitEthernet0/1.17;2048;APCN
2390195;PMBJ070;GigabitEthernet0/1.26;2048;APCN
2390204;PMCI064;GigabitEthernet0/0/2.98;3072;APCN
2390204;PMCI065;Tunnel1114;5120;APCN
2390160;PMAN534;GigabitEthernet0/1.198;2048;APCN
2390160;PMAN535;GigabitEthernet0/1.746;2000;APCN
2390165;PMAN1570;GigabitEthernet0/0/1.679;5120;APCN
2390165;PMAN1571;GigabitEthernet0/0/1.208;5120;APCN
2390120;PMAD5632;GigabitEthernet0/0/1.226;2048;APCN
2390120;PMAD5633;GigabitEthernet0/0/1.786;2048;APCN
2390098;PLUX1204;GigabitEthernet0/0/1.130;512;APCN
2390098;PLUX1205;Tunnel1114;512;APCN
2390085;PLTR019;GigabitEthernet0/0/1.187;2048;APCN
2390088;PLUN217;GigabitEthernet0/1.756;1536;APCN
2390088;PLUN218;gigabitethernet0/1.704;1536;APCN
2390106;PLYS998;GigabitEthernet0/0/1.709;256;APCN
2390106;PLYS999;Tunnel1114;256;APCN
2390105;PLYS998;GigabitEthernet0/0/1.705;256;APCN
2390105;PLYS999;Tunnel1113;256;APCN
2390103;PLWO028;Serial0/0/0:0.103;256;APCN
2390103;PLWO029;Tunnel1115;256;APCN
2390078;PLTN206;GigabitEthernet0/0/1.570;1024;APCN
2390078;PLTN210;Tunnel1114;1024;APCN
2390075;PLPQ005;Tunnel1113;256;APCN
2390075;PLPQ006;Tunnel1113;256;APCN
2390045;PLON10195;GigabitEthernet0/0/1.16;2048;APCN
